Id Producto,Código,SKU,Código EAN / UPC,Nombre,Variante,Marca,Tags de Producteca,Id Publicación MercadoLibre,Notas
178317789,,P12023,8429420188020,Isdin Fotoprotector Pediatrics Wet Skin Spf 50 Niños 250ml,,,Protectores solares,MLA1283529695,"Disfrutá sin preocupaciones del verano, protegiendo la piel de quienes más querés de los rayos ultravioletas del sol."
90857767,P12023,P12023,8429420188020,Isdin Fotoprotector Pediatrics Wet Skin Spf50 Niños 250ml,,ISDIN,Protectores solares,MLA1394360501,"Fotoprotector ISDIN Transparent Spray Wet Skin Pediatrics SPF 50
 
 Fotoprotección invisible y ligera para piel mojada. Fotoprotector corporal en spray transparente, fresco y de secado inmediato que está especialmente formulado para la piel de los niños a partir de 3 años.
 
 Beneficios:
 Ofrece una alta protección UVB y UVA SPF 50.
 GINGER CELL PROTECT: Fórmula mejorada con Ginger Cell Protect, un extracto de jengibre 100% natural que gracias a su alto contenido en antioxidantes, ofrece protección celular frente al daño oxidativo.
 WET SKIN: La tecnología Wet Skin permite su absorción tanto en piel mojada como en piel seca sin dejar residuo blanco y manteniendo el factor de protección.
 Muy resistente al agua.
 Absorción rápida e instantánea y tacto final ultraseco y sedoso. 
 Permite su aplicación en cualquier dirección. Apto para todo tipo de pieles, incluida piel atópica.
 
 Modo de uso/ Modo de aplicación:
 Aplicar generosamente sobre la piel seca o mojada, media hora antes de la exposición solar, y manteniendo una distancia máxima de 5cm de la piel. Es necesario extender de manera uniforme el producto hasta su total absorción y reaplicar cada 2 horas indistintamente sobre piel mojada o seca. Tras transpirar, nadar, o secarse con la toalla repetir aplicación. Si no se aplica la cantidad suficiente de producto, se reduce el factor de protección
 
 Ingeredientes:
 Alcohol Denat., Isobutane, Dicaprylyl Ether, Propylene Glycol Dicaprylate/Dicaprate, Octocrylene, Dicaprylyl Carbonate, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Ethylhexyl Triazone, Diethylhexyl Butamido Triazone, Aqua (Water), Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Acrylates/Octylacrylamide Copolymer, Butane, Propane, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Parfum (Fragrance), Zingiber Officinale (Ginger) Root Extract, Tocopheryl Acetate, Benzotriazolyl Dodecyl P-Cresol, Tocopherol, Citral"
90728318,P3763,P3763,8429420125100,Isdin Fotoprotector Sunbrush Mineral FPS50+ 4g,,ISDIN,Fotoprotección Facial,MLA885040303,"Fotoprotector ISDIN SunBrush Mineral SPF 50+
 
 La fotoprotección que llevarás contigo los 365 días del año. SunBrush Mineral ofrece una protección alta protección UVB/UVA con un SPF50+ y filtros 100% minerales. Gracias a su textura ultraligera, deja respirar la piel y no aporta color, adaptándose a cualquier tono de piel. Cómodo de aplicar y portable para llevar a cualquier lugar. Aplicable sobre maquillaje. Con componentes antipolución que protegen la piel frente a los contaminantes ambientales.
 
 BENEFICIOS:
 
 Alta protección UVB/UVA con un SPF50+. 
 Filtros 100% minerales. 
  Textura ultraligera. 
 No aporta color, adaptándose a tu tono de piel.
 Cómodo de aplicar y portable a cualquier lugar. 
 Aplicable sobre el maquillaje y con componentes antipolución que protegen la piel frente a los contaminantes ambientales
 
 Modo de uso/ Modo de aplicación:
 
 ¿Cómo utilizar SunBrush Mineral? 1. Bajar el protector transparente, retirar la goma y aplicar la brocha sobre la mano en movimientos circulares hasta que los minerales empiecen a fluir. Consejo: Antes de aplicarla en la cara, das dos pequeños toques de la brocha sobre el dorso de la mano para evitar excedentes. 
 2. Aplicar la brocha en movimientos circulares para garantizar la correcta liberación del producto. 
 3. Deslizar la brocha de forma generosa y uniforme sobre la totalidad de la cara y zonas expuestas (cuello, escote y dorso de las manos).
  4. Aplicar el producto sobre la piel seca de forma previa a la exposición solar y reaplicar todas las veces que considere necesario, como mínimo cada 2 horas. Aplicable sobre maquillaje. No mojar la brocha, ya que el polvo podría mojarse. 
 Probado dermatológicamente. Apto para piel atópica. Hipoalergénico. No comedogénico. Resistente al agua. Fórmula biodegradable.
 
 
 
 Modo de uso: ¿Cómo utilizar SunBrush Mineral? 1. Bajar el protector transparente, retirar la goma y aplicar la brocha sobre la mano en movimientos circulares hasta que los minerales empiecen a fluir. Consejo: Antes de aplicarla en la cara, das dos pequeños toques de la brocha sobre el dorso de la mano para evitar excedentes. 
 2. Aplicar la brocha en movimientos circulares para garantizar la correcta liberación del producto. 
 3. Deslizar la brocha de forma generosa y uniforme sobre la totalidad de la cara y zonas expuestas (cuello, escote y dorso de las manos).
  4. Aplicar el producto sobre la piel seca de forma previa a la exposición solar y reaplicar todas las veces que considere necesario, como mínimo cada 2 horas. Aplicable sobre maquillaje. No mojar la brocha, ya que el polvo podría mojarse. 
 Probado dermatológicamente. Apto para piel atópica. Hipoalergénico. No comedogénico. Resistente al agua. Fórmula biodegradable."
90857770,P8475,P8475,8429420187917,Isdin Fotoprotector Transparent Spray Wet Skin Spf 50 250ml,,ISDIN,Protectores solares,MLA885672000,"Fotoprotector ISDIN Transparent Spray Wet Skin SPF 50+
 
 Fotoprotección invisible y ligera para piel mojada. Fotoprotector corporal en spray transparente, fresco y de secado inmediato.
 
 Beneficios:
 GINGER CELL PROTECT: Fórmula mejorada con Ginger Cell Protect, un extracto de jengibre 100% natural que gracias a su alto contenido en antioxidantes, ofrece protección celular frente al daño oxidativo.
 WET SKIN La tecnología Wet Skin permite su absorción tanto en piel mojada como en piel seca sin dejar residuo blanco y manteniendo el factor de protección.
 Resistente al agua.
 Permite su aplicación en cualquier dirección.
 Apto para todo tipo de pieles, incluida piel sensible y/o atópica.
 
 Modo de uso/ Modo de aplicación:
 Aplicar generosamente sobre la piel seca o mojada, media hora antes de la exposición solar, y manteniendo una distancia máxima de 5cm de la piel. Es necesario extender de manera uniforme el producto hasta su total absorción y reaplicar cada 2 horas indistintamente sobre piel mojada o seca. Tras transpirar, nadar, o secarse con la toalla repetir aplicación. Si no se aplica la cantidad suficiente de producto, se reduce el factor de protección. 
 
 Ingeredientes:
 Alcohol Denat., Isobutane, Dicaprylyl Ether, Propylene Glycol Dicaprylate/ Dicaprate, Octocrylene, Dicaprylyl Carbonate, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Ethylhexyl Triazone, Diethylhexyl Butamido Triazone, Aqua (Water), Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Acrylates/Octylacrylamide Copolymer, Butane, Propane, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Parfum (Fragrance), Zingiber Officinale (Ginger) Root Extract, Tocopheryl Acetate, Benzotriazolyl Dodecyl P-Cresol, Tocopherol, Citral."
186547788,K1923,K1923,8429420248977,Isdin Fusion Water Magic FPS 50 50 ml + Regalo HM NORMAL 8g,,ISDIN,Regalo por compra,MLA1427146853,"Tecnología Fusion con la delicadeza del agua. Fotoprotección diaria facial para todo tipo de pieles que proporciona una delicada sensación de frescor y un acabado sedoso.
  Absorción inmediata, que proporciona una agradable sensación refrescante con un acabado mate, suave y sedoso al tacto.
  No deja residuos: Al aplicarlo sobre la piel sus filtros UV se transforman en agua, proporcionando una protección invisible.
  Safe-Eye Technology: no irrita los ojos.
  Con activos antiaging (ácido hialurónico) y antioxidantes (vitamina E).
  Testado dermatológicamente. No comedogénico. Apto para piel sensible. No irrita los ojos. Hipoalergénico. Sin alcohol. Fórmula biodegradable.
  
  DESCRIPCIÓN
  
  Wet Skin: Puede aplicarse incluso en piel mojada.
  Resistente al agua.
  Oil-free.
  Muy alta protección UVA y UVB 50+.
  
  MODO DE USO
  
  Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar. Aplicar 2mg/cm² de producto; al reducir esta dosis, se reduce el factor de protección.
  Reaplicar cada 2 horas o bien tras transpirar, nadar o secarse con toalla.
  
  PRESENTACIONES
  
  Envases de 50ml"
186547782,K1919,K1919,8429420248977,Isdin Fusion Water Magic FPS50 50 ml + Regalo HYALU CONC 5ml,,ISDIN,Regalo por compra,MLA1427042925,"Tecnología Fusion con la delicadeza del agua. Fotoprotección diaria facial para todo tipo de pieles que proporciona una delicada sensación de frescor y un acabado sedoso.
  Absorción inmediata, que proporciona una agradable sensación refrescante con un acabado mate, suave y sedoso al tacto.
  No deja residuos: Al aplicarlo sobre la piel sus filtros UV se transforman en agua, proporcionando una protección invisible.
  Safe-Eye Technology: no irrita los ojos.
  Con activos antiaging (ácido hialurónico) y antioxidantes (vitamina E).
  Testado dermatológicamente. No comedogénico. Apto para piel sensible. No irrita los ojos. Hipoalergénico. Sin alcohol. Fórmula biodegradable.
  
  DESCRIPCIÓN
  
  Wet Skin: Puede aplicarse incluso en piel mojada.
  Resistente al agua.
  Oil-free.
  Muy alta protección UVA y UVB 50+.
  
  MODO DE USO
  
  Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar. Aplicar 2mg/cm² de producto; al reducir esta dosis, se reduce el factor de protección.
  Reaplicar cada 2 horas o bien tras transpirar, nadar o secarse con toalla.
  
  PRESENTACIONES
  
  Envases de 50ml"
186547785,K1920,K1920,8429420248977,Isdin Fusion Water Magic FPS50 50 ml + Regalo K-OX EYES 3g,,ISDIN,Regalo por compra,MLA1427068809,"Tecnología Fusion con la delicadeza del agua. Fotoprotección diaria facial para todo tipo de pieles que proporciona una delicada sensación de frescor y un acabado sedoso.
  Absorción inmediata, que proporciona una agradable sensación refrescante con un acabado mate, suave y sedoso al tacto.
  No deja residuos: Al aplicarlo sobre la piel sus filtros UV se transforman en agua, proporcionando una protección invisible.
  Safe-Eye Technology: no irrita los ojos.
  Con activos antiaging (ácido hialurónico) y antioxidantes (vitamina E).
  Testado dermatológicamente. No comedogénico. Apto para piel sensible. No irrita los ojos. Hipoalergénico. Sin alcohol. Fórmula biodegradable.
  
  DESCRIPCIÓN
  
  Wet Skin: Puede aplicarse incluso en piel mojada.
  Resistente al agua.
  Oil-free.
  Muy alta protección UVA y UVB 50+.
  
  MODO DE USO
  
  Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar. Aplicar 2mg/cm² de producto; al reducir esta dosis, se reduce el factor de protección.
  Reaplicar cada 2 horas o bien tras transpirar, nadar o secarse con toalla.
  
  PRESENTACIONES
  
  Envases de 50ml"
186547789,K1921,K1921,8429420248977,Isdin Fusion Water Magic FPS50 50 ml+Regalo AGE REV NIGHT 7g,,ISDIN,Regalo por compra,MLA1427133687,"Tecnología Fusion con la delicadeza del agua. Fotoprotección diaria facial para todo tipo de pieles que proporciona una delicada sensación de frescor y un acabado sedoso.
  Absorción inmediata, que proporciona una agradable sensación refrescante con un acabado mate, suave y sedoso al tacto.
  No deja residuos: Al aplicarlo sobre la piel sus filtros UV se transforman en agua, proporcionando una protección invisible.
  Safe-Eye Technology: no irrita los ojos.
  Con activos antiaging (ácido hialurónico) y antioxidantes (vitamina E).
  Testado dermatológicamente. No comedogénico. Apto para piel sensible. No irrita los ojos. Hipoalergénico. Sin alcohol. Fórmula biodegradable.
  
  DESCRIPCIÓN
  
  Wet Skin: Puede aplicarse incluso en piel mojada.
  Resistente al agua.
  Oil-free.
  Muy alta protección UVA y UVB 50+.
  
  MODO DE USO
  
  Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar. Aplicar 2mg/cm² de producto; al reducir esta dosis, se reduce el factor de protección.
  Reaplicar cada 2 horas o bien tras transpirar, nadar o secarse con toalla.
  
  PRESENTACIONES
  
  Envases de 50ml"
186547783,K1918,K1918,8429420248977,Isdin Fusion Water Magic FPS50 50 ml+Regalo Acniben Gel 50ml,,ISDIN,Regalo por compra,MLA1427107715,"Tecnología Fusion con la delicadeza del agua. Fotoprotección diaria facial para todo tipo de pieles que proporciona una delicada sensación de frescor y un acabado sedoso.
  Absorción inmediata, que proporciona una agradable sensación refrescante con un acabado mate, suave y sedoso al tacto.
  No deja residuos: Al aplicarlo sobre la piel sus filtros UV se transforman en agua, proporcionando una protección invisible.
  Safe-Eye Technology: no irrita los ojos.
  Con activos antiaging (ácido hialurónico) y antioxidantes (vitamina E).
  Testado dermatológicamente. No comedogénico. Apto para piel sensible. No irrita los ojos. Hipoalergénico. Sin alcohol. Fórmula biodegradable.
  
  DESCRIPCIÓN
  
  Wet Skin: Puede aplicarse incluso en piel mojada.
  Resistente al agua.
  Oil-free.
  Muy alta protección UVA y UVB 50+.
  
  MODO DE USO
  
  Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar. Aplicar 2mg/cm² de producto; al reducir esta dosis, se reduce el factor de protección.
  Reaplicar cada 2 horas o bien tras transpirar, nadar o secarse con toalla.
  
  PRESENTACIONES
  
  Envases de 50ml"
186547784,K1925,K1925,8429420248977,Isdin Fusion Water Magic PFS50 50 ml +Regalo HM Sensitive 8g,,ISDIN,Regalo por compra,MLA1427133681,"Tecnología Fusion con la delicadeza del agua. Fotoprotección diaria facial para todo tipo de pieles que proporciona una delicada sensación de frescor y un acabado sedoso.
  Absorción inmediata, que proporciona una agradable sensación refrescante con un acabado mate, suave y sedoso al tacto.
  No deja residuos: Al aplicarlo sobre la piel sus filtros UV se transforman en agua, proporcionando una protección invisible.
  Safe-Eye Technology: no irrita los ojos.
  Con activos antiaging (ácido hialurónico) y antioxidantes (vitamina E).
  Testado dermatológicamente. No comedogénico. Apto para piel sensible. No irrita los ojos. Hipoalergénico. Sin alcohol. Fórmula biodegradable.
  
  DESCRIPCIÓN
  
  Wet Skin: Puede aplicarse incluso en piel mojada.
  Resistente al agua.
  Oil-free.
  Muy alta protección UVA y UVB 50+.
  
  MODO DE USO
  
  Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar. Aplicar 2mg/cm² de producto; al reducir esta dosis, se reduce el factor de protección.
  Reaplicar cada 2 horas o bien tras transpirar, nadar o secarse con toalla.
  
  PRESENTACIONES
  
  Envases de 50ml"
93018103,P24037,P24037,8470003854849,Isdin Germisdin Original Higiene Corporal Uso Diario 500ml,,ISDIN,Productos para el cuidado corporal,MLA920735618,"Gel de baño sin jabón con agentes antimicrobianos, ideal para la higiene respetuosa de la piel y limita la proliferación bacteriana.
 Textura suave y fácil de enjuagar.
 
 Contribuye a una higiene completa en lugares concurridos (piscinas, gimnasios…).
 
 Coadyuvante en el cuidado de la salud para garantizar una higiene efectiva.
 
 Beneficios
 Higiene corporal con agentes antimicrobianos que ayuda a controlar el crecimiento de microorganismos 
 Protección cutánea por su pH fisiológico que respeta el manto hidrolipídico.
 Textura extra suave y fácil de enjuagar.
 Probado dermatológicamente.
 
 Composición:
 Aqua (Water), Sodium Laureth Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, PEG-32, PEG-4 Rapeseedamide, Sorbitol, Parfum (Fragrance), Polysorbate 20, Sodium Chloride, Sodium Benzoate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Lactic Acid, Disodium EDTA, PEG-150 Distearate, Dichlorobenzyl Alcohol, Potassium Sorbate, Coumarin, Benzyl Salicylate, Linalool, BHT, Alcohol Denat., Benzoic Acid, CI 19140 (Yellow 5), CI 42090 (Blue 1).
 
 Modo de uso:
 Aplicar a diario sobre la piel previamente humedecida en el baño o ducha. Masajear hasta obtener espuma y aclarar."
