CATEGORIA ,EAN,MARCA ,FRANQUICIA ,TITULO  ,TIPO DE PRODUCTO ,DESCRIPCION CORTA ,DESCRIPCIÓN LARGA,INFO ADICIONAL,PRESENTACION/ COMPOSICION ,BENEFICIO 1,BENEFICIO 2,BENEFICIO 3,MODO DE APLICACIÓN,CROSSELLING,KEY WORD PARA SEARCH,HIPOALERGENICO,TIPO DE PIEL,EJE,CODIGO HEXA,Pack Size,Pack Size UOM
MAKE UP ,41554492125,MNY ,Fit Me,FIT ME Matte y sin poros,Base de maquillaje,"Olvidate de los poros y el brillo de la piel! La nueva base Fit Me matte + poreless cubre imperfecciones, desvanece los poros y controla el brillo para darle a tu cara el efecto matte perfecto.",,,,Base fluída matificante/minimiza poros,0,,"Aplicá la base Fit Me, extendela por todo el rostro con la yema de tus dedos o una esponja y lográ una cobertura uniforme, pareja y natural. Utilizá el polvo compacto de la misma franquicia para lograr un look perfecto.",7702433312196; 7501839116403; 41554503135; 41554220117; 41554541427; 3600530791897,"Maybelline; Meibelin; maybeline;Foundation; base; base reparadora; cobertura; base para piel seca, base hidratante",0,Piel normal a mixta,Rostro,0,30,ml
MAKE UP ,41554562477,MNY ,Fit Me,FIT ME Matte y sin poros,Base de maquillaje,"Olvidate de los poros y el brillo de la piel! La nueva base Fit Me matte + poreless cubre imperfecciones, desvanece los poros y controla el brillo para darle a tu cara el efecto matte perfecto.",,,,Base fluída matificante/minimiza poros,0,,"Aplicá la base Fit Me, extendela por todo el rostro con la yema de tus dedos o una esponja y lográ una cobertura uniforme, pareja y natural. Utilizá el polvo compacto de la misma franquicia para lograr un look perfecto.",7702433312196; 7501839116403; 41554503135; 41554220117; 41554541427; 3600530791897,Maybelline; Meibelin; maybeline;Foundation; base; base reparadora; cobertura; base para piel grasa,0,Piel normal a mixta,Rostro,0,30,ml
MAKE UP ,41554562484,MNY ,Fit Me,FIT ME Matte y sin poros,Base de maquillaje,"Olvidate de los poros y el brillo de la piel! La nueva base Fit Me matte + poreless cubre imperfecciones, desvanece los poros y controla el brillo para darle a tu cara el efecto matte perfecto.",,,,Base fluída matificante/minimiza poros,0,,"Aplicá la base Fit Me, extendela por todo el rostro con la yema de tus dedos o una esponja y lográ una cobertura uniforme, pareja y natural. Utilizá el polvo compacto de la misma franquicia para lograr un look perfecto.",7702433312196; 7501839116403; 41554503135; 41554220117; 41554541427; 3600530791897,Maybelline; Meibelin; maybeline;Foundation; base; base reparadora; cobertura; base para piel grasa,0,Piel normal a mixta,Rostro,0,30,ml
MAKE UP ,41554562507,MNY ,Fit Me,FIT ME Matte y sin poros,Base de maquillaje,"Olvidate de los poros y el brillo de la piel! La nueva base Fit Me matte + poreless cubre imperfecciones, desvanece los poros y controla el brillo para darle a tu cara el efecto matte perfecto.",,,,Base fluída matificante/minimiza poros,0,,"Aplicá la base Fit Me, extendela por todo el rostro con la yema de tus dedos o una esponja y lográ una cobertura uniforme, pareja y natural. Utilizá el polvo compacto de la misma franquicia para lograr un look perfecto.",7702433312196; 7501839116403; 41554503135; 41554220117; 41554541427; 3600530791897,Maybelline; Meibelin; maybeline;Foundation; base; base reparadora; cobertura; base para piel grasa,0,Piel normal a mixta,Rostro,0,30,ml
MAKE UP ,41554496475,MNY ,Master Blush Palette,Master Blush Palette,Contorno/Iluminación,"Ilumina, realza y marca tus facciones con la nueva paleta Master Blush Palette de Maybelline",,,,Esculpe el rostro,0,,"ilumina con el tono más claro la parte alta del pómulo, Realza mezclando los tonos intermedios en la “manzana” y Marca, con el tono más oscuro, por debajo del hueso. ",0,"Maybelline; Meibelin; maybeline;Blush, rubor, iluminador, highlighter, contour, countouring; contorno del rostro",0,Todo tipo de piel,Rostro,0,13.5,g
MAKE UP ,41554518252,MNY ,Master Bronze,Face Studio Master Bronze Palette,Contorno/Iluminación,Marca tus facciones y bronceate con la nueva Master Bronze Palette,,,,Paleta de tonalizadores + iluminador para un look bronceado. ,0,,"Aplicá los tonos más oscuros por debajo de los pómulos, laterales de la frente y a lo largo de la línea de la mandíbula para darle profundidad al rostro. Después difuminá con los tonos intermedios para un acabado sutil y natural. Por último terminá el look dándole luz a tu rostro aplicando el iluminador en el tabique de la nariz, hueso del pómulo, y mentón. ",0,"Maybelline; Meibelin; maybeline;Blush, rubor, iluminador, highlighter, contour, countouring; contorno del rostro",0,Todo tipo de piel,Rostro,0,13.5,g
MAKE UP ,7509552839234,MNY ,Super Stay 24hs,Super Stay 24hs Polvo Compacto,Polvo Compacto,"El polvo compacto de larga duración de Maybelline, Super Stay 24hs aporta una cobertura perfecta y control de brillo hasta por 24 horas: resiste el calor, la humedad y el sudor",,,,Larga duración,0,,"Aplicá con la almohadilla con movimientos semicirculares. Lo puedes aplicar directamente sobre la piel hidratada, o sobre la base para fijar el maquillaje.",3017566810025; 41554209563; 30140028; 3600531280246; 41554443493; 3600531363826,"Maybelline; Meibelin; maybeline;Powder, polvos, Bronzer; bronceador",0,Todo tipo de piel,Rostro,0,10,g
MAKE UP ,7509552839289,MNY ,Super Stay 24hs,Super Stay 24hs Polvo Compacto,Polvo Compacto,"El polvo compacto de larga duración de Maybelline, Super Stay 24hs aporta una cobertura perfecta y control de brillo hasta por 24 horas: resiste el calor, la humedad y el sudor",,,,Larga duración,0,,"Aplicá con la almohadilla con movimientos semicirculares. Lo puedes aplicar directamente sobre la piel hidratada, o sobre la base para fijar el maquillaje.",3017566810025; 41554209563; 30140028; 3600531280246; 41554443493; 3600531363826,"Maybelline; Meibelin; maybeline;Powder, polvos, Bronzer; bronceador",0,Todo tipo de piel,Rostro,0,10,g
MAKE UP ,7509552839388,MNY ,Super Stay 24hs,Super Stay 24hs Polvo Compacto,Polvo Compacto,"El polvo compacto de larga duración de Maybelline, Super Stay 24hs aporta una cobertura perfecta y control de brillo hasta por 24 horas: resiste el calor, la humedad y el sudor",,,,Larga duración,0,,"Aplicá con la almohadilla con movimientos semicirculares. Lo puedes aplicar directamente sobre la piel hidratada, o sobre la base para fijar el maquillaje.",3017566810025; 41554209563; 30140028; 3600531280246; 41554443493; 3600531363826,"Maybelline; Meibelin; maybeline;Powder, polvos, Bronzer; bronceador",0,Todo tipo de piel,Rostro,0,10,g
MAKE UP ,7509552839333,MNY ,Super Stay 24hs,Super Stay 24hs Polvo Compacto,Polvo Compacto,"El polvo compacto de larga duración de Maybelline, Super Stay 24hs aporta una cobertura perfecta y control de brillo hasta por 24 horas: resiste el calor, la humedad y el sudor",,,,Larga duración,0,,"Aplicá con la almohadilla con movimientos semicirculares. Lo puedes aplicar directamente sobre la piel hidratada, o sobre la base para fijar el maquillaje.",3017566810025; 41554209563; 30140028; 3600531280246; 41554443493; 3600531363826,"Maybelline; Meibelin; maybeline;Powder, polvos, Bronzer; bronceador",0,Todo tipo de piel,Rostro,0,11,g
MAKE UP ,7509552839432,MNY ,Super Stay 24hs,Super Stay 24hs Polvo Compacto,Polvo Compacto,"El polvo compacto de larga duración de Maybelline, Super Stay 24hs aporta una cobertura perfecta y control de brillo hasta por 24 horas: resiste el calor, la humedad y el sudor",,,,Larga duración,0,,"Aplicá con la almohadilla con movimientos semicirculares. Lo puedes aplicar directamente sobre la piel hidratada, o sobre la base para fijar el maquillaje.",3017566810025; 41554209563; 30140028; 3600531280246; 41554443493; 3600531363826,"Maybelline; Meibelin; maybeline;Powder, polvos, Bronzer; bronceador",0,Todo tipo de piel,Rostro,0,12,g
MAKE UP ,41554548235,MNY ,SuperStay ,Super Stay Tool Stick,Base de maquillaje,"La nueva base de maquillaje en barra de Maybelline brinda una súper cobertura matte para tu rostro. Cubrí, corrigí y retocá con un mismo producto!",,,,Alta cobertura,Larga duración ,,"Para corregir e iluminar, aplicá un tono más claro sobre ojeras y puntos fuertes. Luego, si buscás marcar tus facciones, aplicá  un tono más oscuro bajo pómulos y sienes. En ambos pasos, ayudate con el difuminador de presición del stick",41554546798; 41554503111; 3600531507244; 3600531417734; 41554552904; 41554429923,Maybelline; Meibelin; maybeline;Foundation; base; base reparadora; cobertura; corrector; base en barra,0,Todo tipo de piel,Rostro,0,7,g
MAKE UP ,41554548242,MNY ,SuperStay ,Super Stay Tool Stick,Base de maquillaje,"La nueva base de maquillaje en barra de Maybelline brinda una súper cobertura matte para tu rostro. Cubrí, corrigí y retocá con un mismo producto!",,,,Alta cobertura,Larga duración ,,"Para corregir e iluminar, aplicá un tono más claro sobre ojeras y puntos fuertes. Luego, si buscás marcar tus facciones, aplicá  un tono más oscuro bajo pómulos y sienes. En ambos pasos, ayudate con el difuminador de presición del stick",41554546798; 41554503111; 3600531507244; 3600531417734; 41554552904; 41554429923,Maybelline; Meibelin; maybeline;Foundation; base; base reparadora; cobertura; corrector; base en barra,0,Todo tipo de piel,Rostro,0,7,g
MAKE UP ,41554548266,MNY ,SuperStay ,Super Stay Tool Stick,Base de maquillaje,"La nueva base de maquillaje en barra de Maybelline brinda una súper cobertura matte para tu rostro. Cubrí, corrigí y retocá con un mismo producto!",,,,Alta cobertura,Larga duración ,,"Para corregir e iluminar, aplicá un tono más claro sobre ojeras y puntos fuertes. Luego, si buscás marcar tus facciones, aplicá  un tono más oscuro bajo pómulos y sienes. En ambos pasos, ayudate con el difuminador de presición del stick",41554546798; 41554503111; 3600531507244; 3600531417734; 41554552904; 41554429923,Maybelline; Meibelin; maybeline;Foundation; base; base reparadora; cobertura; corrector; base en barra,0,Todo tipo de piel,Rostro,0,7,g
MAKE UP ,41554548273,MNY ,SuperStay ,Super Stay Tool Stick,Base de maquillaje,"La nueva base de maquillaje en barra de Maybelline brinda una súper cobertura matte para tu rostro. Cubrí, corrigí y retocá con un mismo producto!",,,,Alta cobertura,Larga duración ,,"Para corregir e iluminar, aplicá un tono más claro sobre ojeras y puntos fuertes. Luego, si buscás marcar tus facciones, aplicá  un tono más oscuro bajo pómulos y sienes. En ambos pasos, ayudate con el difuminador de presición del stick",41554546798; 41554503111; 3600531507244; 3600531417734; 41554552904; 41554429923,Maybelline; Meibelin; maybeline;Foundation; base; base reparadora; cobertura; corrector; base en barra,0,Todo tipo de piel,Rostro,0,7,g
MAKE UP ,41554548280,MNY ,SuperStay ,Super Stay Tool Stick,Base de maquillaje,"La nueva base de maquillaje en barra de Maybelline brinda una súper cobertura matte para tu rostro. Cubrí, corrigí y retocá con un mismo producto!",,,,Alta cobertura,Larga duración ,,"Para corregir e iluminar, aplicá un tono más claro sobre ojeras y puntos fuertes. Luego, si buscás marcar tus facciones, aplicá  un tono más oscuro bajo pómulos y sienes. En ambos pasos, ayudate con el difuminador de presición del stick",41554546798; 41554503111; 3600531507244; 3600531417734; 41554552904; 41554429923,Maybelline; Meibelin; maybeline;Foundation; base; base reparadora; cobertura; corrector; base en barra,0,Todo tipo de piel,Rostro,0,7,g
MAKE UP ,41554550467,MNY ,Fit Me,Fit Me Corrector,Corrector,n,,,,Sin aceites ni ceras,Pigmentos livianos que dejan respirar la piel,,Aplica el corrector sobre las imperfecciones o debajo de los ojos. Difumínalo con leves golpecitos usando los dedos.,41554238679; 41554238839; 41554409093; 41554493719; 7899026426481; 41554429886,"Corrector; anti ojeras; antiojeras; base de ojos, maybelline, maybelin",0,Todo tipo de piel,Rostro,0,6.8,ml
MAKE UP ,3600531325053,MNY ,Fit Me,FIT ME Matte y sin poros,Base de maquillaje,"Olvidate de los poros y el brillo de la piel! Los nuevos tonos de base Fit Me matte + poreless cubren imperfecciones, desvanecen los poros y controlan el brillo para darle a tu cara el efecto matte perfecto.",,,,Base fluída matificante/minimiza poros,0,,"Aplicá la base Fit Me, extendela por todo el rostro con la yema de tus dedos o una esponja y lográ una cobertura uniforme, pareja y natural. Utilizá el polvo compacto de la misma franquicia para lograr un look perfecto.",7702433312196; 7501839116403; 41554503135; 41554220117; 41554541427; 3600530791897,"Maybelline; Meibelin; maybeline;Foundation; base; base reparadora; cobertura; base para piel seca, base hidratante",0,Piel normal a mixta,Rostro,0,30,ml
MAKE UP ,3600531325060,MNY ,Fit Me,FIT ME Matte y sin poros,Base de maquillaje,"Olvidate de los poros y el brillo de la piel! Los nuevos tonos de base Fit Me matte + poreless cubren imperfecciones, desvanecen los poros y controlan el brillo para darle a tu cara el efecto matte perfecto.",,,,Base fluída matificante/minimiza poros,0,,"Aplicá la base Fit Me, extendela por todo el rostro con la yema de tus dedos o una esponja y lográ una cobertura uniforme, pareja y natural. Utilizá el polvo compacto de la misma franquicia para lograr un look perfecto.",7702433312196; 7501839116403; 41554503135; 41554220117; 41554541427; 3600530791897,"Maybelline; Meibelin; maybeline;Foundation; base; base reparadora; cobertura; base para piel seca, base hidratante",0,Piel normal a mixta,Rostro,0,30,ml
MAKE UP ,3600531325077,MNY ,Fit Me,FIT ME Matte y sin poros,Base de maquillaje,"Olvidate de los poros y el brillo de la piel! Los nuevos tonos de base Fit Me matte + poreless cubren imperfecciones, desvanecen los poros y controlan el brillo para darle a tu cara el efecto matte perfecto.",,,,Base fluída matificante/minimiza poros,0,,"Aplicá la base Fit Me, extendela por todo el rostro con la yema de tus dedos o una esponja y lográ una cobertura uniforme, pareja y natural. Utilizá el polvo compacto de la misma franquicia para lograr un look perfecto.",7702433312196; 7501839116403; 41554503135; 41554220117; 41554541427; 3600530791897,"Maybelline; Meibelin; maybeline;Foundation; base; base reparadora; cobertura; base para piel seca, base hidratante",0,Piel normal a mixta,Rostro,0,30,ml
MAKE UP ,3600531325114,MNY ,Fit Me,FIT ME Matte y sin poros,Base de maquillaje,"Olvidate de los poros y el brillo de la piel! Los nuevos tonos de base Fit Me matte + poreless cubren imperfecciones, desvanecen los poros y controlan el brillo para darle a tu cara el efecto matte perfecto.",,,,Base fluída matificante/minimiza poros,0,,"Aplicá la base Fit Me, extendela por todo el rostro con la yema de tus dedos o una esponja y lográ una cobertura uniforme, pareja y natural. Utilizá el polvo compacto de la misma franquicia para lograr un look perfecto.",7702433312196; 7501839116403; 41554503135; 41554220117; 41554541427; 3600530791897,"Maybelline; Meibelin; maybeline;Foundation; base; base reparadora; cobertura; base para piel seca, base hidratante",0,Piel normal a mixta,Rostro,0,30,ml
MAKE UP ,3600531325121,MNY ,Fit Me,FIT ME Matte y sin poros,Base de maquillaje,"Olvidate de los poros y el brillo de la piel! Los nuevos tonos de base Fit Me matte + poreless cubren imperfecciones, desvanecen los poros y controlan el brillo para darle a tu cara el efecto matte perfecto.",,,,Base fluída matificante/minimiza poros,0,,"Aplicá la base Fit Me, extendela por todo el rostro con la yema de tus dedos o una esponja y lográ una cobertura uniforme, pareja y natural. Utilizá el polvo compacto de la misma franquicia para lograr un look perfecto.",7702433312196; 7501839116403; 41554503135; 41554220117; 41554541427; 3600530791897,"Maybelline; Meibelin; maybeline;Foundation; base; base reparadora; cobertura; base para piel seca, base hidratante",0,Piel normal a mixta,Rostro,0,30,ml
MAKE UP ,3600531325138,MNY ,Fit Me,FIT ME Matte y sin poros,Base de maquillaje,"Olvidate de los poros y el brillo de la piel! Los nuevos tonos de base Fit Me matte + poreless cubren imperfecciones, desvanecen los poros y controlan el brillo para darle a tu cara el efecto matte perfecto.",,,,Base fluída matificante/minimiza poros,0,,"Aplicá la base Fit Me, extendela por todo el rostro con la yema de tus dedos o una esponja y lográ una cobertura uniforme, pareja y natural. Utilizá el polvo compacto de la misma franquicia para lograr un look perfecto.",7702433312196; 7501839116403; 41554503135; 41554220117; 41554541427; 3600530791897,"Maybelline; Meibelin; maybeline;Foundation; base; base reparadora; cobertura; base para piel seca, base hidratante",0,Piel normal a mixta,Rostro,0,30,ml
