CATEGORIA ,MARCA ,EAN,FRANQUICIA ,SUBFRANQUICIA ,EJE,TITULO ,COLOR ,NUMERO,NOMBRE ,TIPO DE PRODUCTO ,DESCRIPCIÓN LARGA,BENEFICIOS ,MODO DE APLICACIÓN,TIPO DE PIEL,USO ,EFECTO ,HIPOALERGENICO,CROSSELLING,KEY WORD PARA SEARCH,Pack Size,Pack Size UOM,Pack Size UOM
MAKE UP ,L'OREAL PARIS ,3600523897308,Paradise,,Ojos,Mascara de Pestañas L'Oréal Paris Paradise Extra Black WSH  ,,,#REF!,Máscara de pestañas,"Máscara de pestañas que proporciona un volumen espectacular y longitud máxima, dejando las pestañas suaves. ",Volumen espectacular. Aplicación ultra suave,Aplica el producto con el pincel desde las raíces hasta las puntas,Todo tipo de piel,Día y Noche,,No,"3600523339020, 30176737, 3600523560899, 3600523747221, 3600523755264, 3600523530830",Maquillaje; mascara de pestañas; volumen; ojos; maquillaje loreal; maquillaje loreal paris; máscara de pestañas; máscara para pestañas; mascara para pestañas; rimel loreal; rimmel loreal; rimel pestañas; rimmel; rimel; máscara de pestañas a prueba de agua; máscara de pestañas lavable; máscara de pestañas sin grumos; rimel sin grumos; rimmel sin grumos; paradie; máscara paradise; rimel paradise; rimmel paradise,6.4,ml,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?csf=1&web=1&e=CdrJSh&cid=a87538f5%2D39c4%2D4d82%2Dbd30%2De706beea2d52&RootFolder=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FLOREAL%20PARIS%2FOJOS%2FM%C3%81SCARAS%2FMASCARA%20PARADISE%2F2%2E%20A%2B%20CONTENT%2FParadise%20Black%20Washable&FolderCTID=0x012000F211C015EFB11442B50B93E86223B619
MAKE UP ,L'OREAL PARIS ,3600523591831,Paradise,,Ojos,Mascara de Pestañas L'Oréal Paris Paradise WTP ,,,#REF!,Máscara de pestañas,"Máscara de pestañas que proporcionan un volumen espectacular y longitud máxima, dejando las pestañas suaves y flexibles gracias a su cepillo ultra suave. ",A prueba de agua. Lleva tus pestañas al infinito. Textura liviana,Aplica el producto con el pincel desde las raíces hasta las puntas,Todo tipo de piel,Día y Noche,,No,30143678; 3600523497140; 30143654; 30143630; 3600523591831,Maquillaje; mascara de pestañas; volumen; ojos; maquillaje loreal; maquillaje loreal paris; máscara de pestañas; máscara para pestañas; mascara para pestañas; rimel loreal; rimmel loreal; rimel pestañas; rimmel; rimel; máscara de pestañas a prueba de agua; máscara de pestañas lavable; máscara de pestañas sin grumos; rimel sin grumos; rimmel sin grumos; paradie; máscara paradise; rimel paradise; rimmel paradise,6.4,ml,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?csf=1&web=1&e=hjPJxu&cid=5c56eaae%2D478c%2D4d6f%2D9373%2D351fc882086f&RootFolder=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FLOREAL%20PARIS%2FOJOS%2FM%C3%81SCARAS%2FMASCARA%20PARADISE%2F2%2E%20A%2B%20CONTENT%2FParadise%20WTP&FolderCTID=0x012000F211C015EFB11442B50B93E86223B619
MAKE UP ,L'OREAL PARIS ,71249672907,Telescopic Lift,,Ojos,Mascara de Pestañas L'Oréal Paris Telescopic Lift WSH,,,#REF!,Máscara de pestañas,"¡Lleva tus pestañas al siguiente nivel con TelescopicLift! Esta mascara de L'Oréal Paris te da +5mm de alargamiento visible, volumen y curvatura al instante. Fórmula infusionada con ceramidas para dejarte un pestañon hasta por 36 horas. Un icónico cepillo de doble gancho para levantar y curvear tus pestañas, ideal para todo tipo de pestañas.",Alargamiento. Volumen. Larga duración,"Paso 1: Usa el lado curvo del cepillo para levantar tus pestañas. Coloca el cepillo en la base de las pestañas y haz un movimiento ascendente hasta la punta.
Paso 2: Usa el lado más largo del cepillo para separar tus pestañas, obtener más volumen y longitud.
Paso 3: Si es necesario, agrega otra capa para realzar y dar volumen adicional.",Todo tipo de piel,Día y Noche,,No,71249672945; 3600524050832,Telescopic; telescopic lift; mascara de pestañas; pestañas; ojos; maquillaje de ojos; Maquillaje; mascara de pestañas; volumen; ojos; maquillaje loreal; maquillaje loreal paris; máscara de pestañas; máscara para pestañas; mascara para pestañas; rimel loreal; rimmel loreal; rimel pestañas; rimmel; rimel; máscara de pestañas a prueba de agua; máscara de pestañas lavable; máscara de pestañas sin grumos; rimel sin grumos; rimmel sin grumos,10,ml,
MAKE UP ,L'OREAL PARIS ,71249672945,Telescopic Lift,,Ojos,Mascara de Pestañas L'Oréal Paris Telescopic Lift WTP,,,#REF!,Máscara de pestañas,"¡Lleva tus pestañas al siguiente nivel con TelescopicLift! Esta mascara de L'Oréal Paris te da +5mm de alargamiento visible, volumen y curvatura al instante. Fórmula infusionada con ceramidas para dejarte un pestañon hasta por 36 horas. Un icónico cepillo de doble gancho para levantar y curvear tus pestañas, ideal para todo tipo de pestañas.",Alargamiento. Volumen. Larga duración,"Paso 1: Usa el lado curvo del cepillo para levantar tus pestañas. Coloca el cepillo en la base de las pestañas y haz un movimiento ascendente hasta la punta.
Paso 2: Usa el lado más largo del cepillo para separar tus pestañas, obtener más volumen y longitud.
Paso 3: Si es necesario, agrega otra capa para realzar y dar volumen adicional.",Todo tipo de piel,Día y Noche,,No,71249672907; 3600524050832,Telescopic; telescopic lift; mascara de pestañas; pestañas; ojos; maquillaje de ojos; Maquillaje; mascara de pestañas; volumen; ojos; maquillaje loreal; maquillaje loreal paris; máscara de pestañas; máscara para pestañas; mascara para pestañas; rimel loreal; rimmel loreal; rimel pestañas; rimmel; rimel; máscara de pestañas a prueba de agua; máscara de pestañas lavable; máscara de pestañas sin grumos; rimel sin grumos; rimmel sin grumos,10,ml,
MAKE UP ,L'OREAL PARIS ,30161955,Volume Million Lashes,,Ojos,Mascara de Pestañas L'Oréal Paris Volume Million Lashes Balm Noir ,,,#REF!,Máscara de pestañas,"Máscara de pestañas con cepillo multiplicador, con efecto de pestañas 3 veces más densas. Proporciona un dosificador interno para una dosis exacta. Cero grumos.","Cero grumos.Volumen espectacular. Cepillo que recoge todas las pestañas, incluso las mas cortas.",Aplica la máscara con movimientos en zig-zag desde la raíz hasta las puntas.,Todo tipo de piel,Día y Noche,,No,"3600523755271, 30175228, 30173132, 30173293, 30173385, 3600523793914",Maquillaje; mascara de pestañas; volumen; ojos; maquillaje loreal; maquillaje loreal paris; máscara de pestañas; máscara para pestañas; mascara para pestañas; rimel loreal; rimmel loreal; rimel pestañas; rimmel; rimel; máscara de pestañas a prueba de agua; máscara de pestañas lavable; máscara de pestañas sin grumos; rimel sin grumos; rimmel sin grumos; volume million; volume million lashes; mascara volume million lashes; rimel volume million lashes; rimmel volume millon lashes; rime volume million; mascara de pestañas volume million lashes; volume milion lashes,9,ml,
MAKE UP ,L'OREAL PARIS ,3600521893500,Volume Million Lashes,,Ojos,Mascara de Pestañas L'Oréal París Volume Million Lashes WSH ,,,#REF!,Máscara de pestañas,"Máscara de pestañas con cepillo multiplicador, con efecto de pestañas 3 veces más densas. Proporciona un dosificador interno para una dosis exacta. Cero grumos.",Cepillo multiplicadordosificador interno para una dosis exactacero grumos,Aplica el producto con el pincel desde las raíces hasta las puntas,Todo tipo de piel,Día y Noche,,No,3600523500239; 3054080005773,Maquillaje; mascara de pestañas; volumen; ojos; maquillaje loreal; maquillaje loreal paris; máscara de pestañas; máscara para pestañas; mascara para pestañas; rimel loreal; rimmel loreal; rimel pestañas; rimmel; rimel; máscara de pestañas a prueba de agua; máscara de pestañas lavable; máscara de pestañas sin grumos; rimel sin grumos; rimmel sin grumos; volume million; volume million lashes; mascara volume million lashes; rimel volume million lashes; rimmel volume millon lashes; rime volume million; mascara de pestañas volume million lashes; volume milion lashes,9,ml,
MAKE UP ,L'OREAL PARIS ,3600521961216,Volume Million Lashes,,Ojos,Mascara de Pestañas L'Oréal París Volume Million Lashes WTP ,,,#REF!,Máscara de pestañas,"Máscara de pestañas con cepillo multiplicador, con efecto de pestañas 3 veces más densas. Proporciona un dosificador interno para una dosis exacta. Cero grumos.",Cepillo multiplicadordosificador interno para una dosis exactacero grumos,Aplica el producto con el pincel desde las raíces hasta las puntas,Todo tipo de piel,Día y Noche,,No,3600523500239; 3054080005773,Maquillaje; mascara de pestañas; volumen; ojos; maquillaje loreal; maquillaje loreal paris; máscara de pestañas; máscara para pestañas; mascara para pestañas; rimel loreal; rimmel loreal; rimel pestañas; rimmel; rimel; máscara de pestañas a prueba de agua; máscara de pestañas lavable; máscara de pestañas sin grumos; rimel sin grumos; rimmel sin grumos; volume million; volume million lashes; mascara volume million lashes; rimel volume million lashes; rimmel volume millon lashes; rime volume million; mascara de pestañas volume million lashes; volume milion lashes,9,ml,
MAKE UP ,L'OREAL PARIS ,3600523560813,Paradise,Blush to Paradise,Rostro,Rubor L'Oréal Paris Terra Paradise Blush Tono Blush Peach,,#REF!,Peach,Rubor,"Descubrí el rubor de la gama Paradise de L'Oréal Paris, nuestra primera gama de maquillaje con ingredientes de origen natural para un aspecto saludable. Un rubor con un 96% de ingredientes de origen natural, e infusionado con aceites de coco, melón, mantecas de cacao y mango, aporta un toque de color para un acabado natural, con un aroma espectacular. Consigue un efecto natural durante todo el año: da color e ilumina el rostro.",Acabado natural. Broncea. Ilumina,Aporta color para una piel despierta. Aplica el rubor en pómulos y párpados si quieres conseguir un tono natural y muy saludable.,Si,Día y Noche,,No,3600522862406; 3054080005773; 30143630; 30175792; 3600523747221; 3600523643844,Maquillaje; rubor; rostro rubor; rubor maquillaje; rubor loreal; rubor loreal paris; rubor en polvo; maquillaje loreal; maquillaje loreal paris; rubor paradise loreal; rubor paradise; rubor terra paradise; terra paradise blush,9,gr,
MAKE UP ,L'OREAL PARIS ,3600523707157,Paradise,Blush to Paradise,Rostro,Rubor L'Oréal Paris Terra Paradise Blush Tono Melon,,#REF!,Melon,Rubor,"Descubrí el rubor de la gama Paradise de L'Oréal Paris, nuestra primera gama de maquillaje con ingredientes de origen natural para un aspecto saludable. Un rubor con un 96% de ingredientes de origen natural, e infusionado con aceites de coco, melón, mantecas de cacao y mango, aporta un toque de color para un acabado natural, con un aroma espectacular. Consigue un efecto natural durante todo el año: da color e ilumina el rostro.",Acabado natural. Broncea. Ilumina,Aporta color para una piel despierta. Aplica el rubor en pómulos y párpados si quieres conseguir un tono natural y muy saludable.,Si,Día y Noche,,No,3600522862406; 3054080005773; 30143630; 30175792; 3600523747221; 3600523643844,Maquillaje; rubor; rostro rubor; rubor maquillaje; rubor loreal; rubor loreal paris; rubor en polvo; maquillaje loreal; maquillaje loreal paris; rubor paradise loreal; rubor paradise; rubor terra paradise; terra paradise blush,9,gr,
MAKE UP ,L'OREAL PARIS ,71249410585,Brilliant Eyes,,Ojos,Sombras Liquidas L'Oréal Paris Brilliant Eyes Tono Amethst Quartz,,#REF!,#REF!,Sombra Liquida ,"¿Querés unos ojos brillantes? Cubrí tus párpados de un brillo resplandeciente con L’Oréal Paris Brilliant Eyes. ¡Esta sombra de ojos líquida de gran impacto y brillo permanece inalterable durante todo el día! Brilliant Eyes no transfiere y dura hasta 16hs.
Los pigmentos perlados luminosos son ligeros, resistentes a las arrugas y no grasos para un uso cómodo. Con una sola pasada, el suave aplicador deposita la cantidad justa de producto en los párpados para obtener un alto nivel de brillo y una aplicación de fácil difuminación. Disponible en 6 tonos, podés personalizar tu look de párpados brillantes combinándolos, aumentando la intensidad o simplemente usando tus tonos favoritos solos para conseguir un look de día o de noche.",,"Modo de uso:
1. Utiliza el aplicador para aplicar la sombra directamente sobre los párpados.
2. Si es necesario, utilizar el dedo o un pincel para difuminar.
3. Usalos solos o combinados.",,Día y Noche,,No,71249410615;71249410653; 71249410554; 71249410660;71249410639; 71249672907; 3600524050832,"loreal; loreal maquillaje; maquillaje loreal; loreal ojos; maquillaje ojos loreal; brilliant eyes; sombras brilliant eyes; sombras liquidas; sombra liquida; sombras liquidas loreal; sombras; sombrasdeojods; Sombras de ojos; Maquillaje de ojos; Colores de sombras; Tendencias de maquillaje argentina; Belleza Argentina; Sombras mate, Sombras brillantes, Sombra de ojos de larga duración, Sombra de ojos Maybelline, Meibelline, Sombras para ojos Maybelline, Maquillaje de ojos económico; Dónde comprar sombras de ojos en Argentina; Tendencias de sombras de ojos; Sombra de ojos de larga duración;Belleza y cosméticos; Tutorial de maquillaje de ojos; sombra liquida loreal",2.9,ml,
MAKE UP ,L'OREAL PARIS ,71249410615,Brilliant Eyes,,Ojos,Sombras Liquidas L'Oréal Paris Brilliant Eyes Tono Bronze Light ,,#REF!,#REF!,Sombra Liquida ,"¿Querés unos ojos brillantes? Cubrí tus párpados de un brillo resplandeciente con L’Oréal Paris Brilliant Eyes. ¡Esta sombra de ojos líquida de gran impacto y brillo permanece inalterable durante todo el día! Brilliant Eyes no transfiere y dura hasta 16hs.
Los pigmentos perlados luminosos son ligeros, resistentes a las arrugas y no grasos para un uso cómodo. Con una sola pasada, el suave aplicador deposita la cantidad justa de producto en los párpados para obtener un alto nivel de brillo y una aplicación de fácil difuminación. Disponible en 6 tonos, podés personalizar tu look de párpados brillantes combinándolos, aumentando la intensidad o simplemente usando tus tonos favoritos solos para conseguir un look de día o de noche.",,"Modo de uso:
1. Utiliza el aplicador para aplicar la sombra directamente sobre los párpados.
2. Si es necesario, utilizar el dedo o un pincel para difuminar.
3. Usalos solos o combinados.",,Día y Noche,,No,71249410585; 71249410653; 71249410554; 71249410660;71249410639; 71249672907; 3600524050832,"loreal; loreal maquillaje; maquillaje loreal; loreal ojos; maquillaje ojos loreal; brilliant eyes; sombras brilliant eyes; sombras liquidas; sombra liquida; sombras liquidas loreal; sombras; sombrasdeojods; Sombras de ojos; Maquillaje de ojos; Colores de sombras; Tendencias de maquillaje argentina; Belleza Argentina; Sombras mate, Sombras brillantes, Sombra de ojos de larga duración, Sombra de ojos Maybelline, Meibelline, Sombras para ojos Maybelline, Maquillaje de ojos económico; Dónde comprar sombras de ojos en Argentina; Tendencias de sombras de ojos; Sombra de ojos de larga duración;Belleza y cosméticos; Tutorial de maquillaje de ojos; sombra liquida loreal",2.9,ml,
MAKE UP ,L'OREAL PARIS ,71249410653,Brilliant Eyes,,Ojos,Sombras Liquidas L'Oréal Paris Brilliant Eyes Tono Crown Gold,,#REF!,#REF!,Sombra Liquida ,"¿Querés unos ojos brillantes? Cubrí tus párpados de un brillo resplandeciente con L’Oréal Paris Brilliant Eyes. ¡Esta sombra de ojos líquida de gran impacto y brillo permanece inalterable durante todo el día! Brilliant Eyes no transfiere y dura hasta 16hs.
Los pigmentos perlados luminosos son ligeros, resistentes a las arrugas y no grasos para un uso cómodo. Con una sola pasada, el suave aplicador deposita la cantidad justa de producto en los párpados para obtener un alto nivel de brillo y una aplicación de fácil difuminación. Disponible en 6 tonos, podés personalizar tu look de párpados brillantes combinándolos, aumentando la intensidad o simplemente usando tus tonos favoritos solos para conseguir un look de día o de noche.",,"Modo de uso:
1. Utiliza el aplicador para aplicar la sombra directamente sobre los párpados.
2. Si es necesario, utilizar el dedo o un pincel para difuminar.
3. Usalos solos o combinados.",,Día y Noche,,No,71249410585; 71249410615; 71249410554; 71249410660;71249410639; 71249672907; 3600524050832,"loreal; loreal maquillaje; maquillaje loreal; loreal ojos; maquillaje ojos loreal; brilliant eyes; sombras brilliant eyes; sombras liquidas; sombra liquida; sombras liquidas loreal; sombras; sombrasdeojods; Sombras de ojos; Maquillaje de ojos; Colores de sombras; Tendencias de maquillaje argentina; Belleza Argentina; Sombras mate, Sombras brillantes, Sombra de ojos de larga duración, Sombra de ojos Maybelline, Meibelline, Sombras para ojos Maybelline, Maquillaje de ojos económico; Dónde comprar sombras de ojos en Argentina; Tendencias de sombras de ojos; Sombra de ojos de larga duración;Belleza y cosméticos; Tutorial de maquillaje de ojos; sombra liquida loreal",2.9,ml,
